,Unnamed: 0,user.id,create_at,text,Movie,sentiment_score,neg,neu,pos,compound
4059,381415,1276505479.0,5/25/17,Just bought my tickets to watch @therock in Baywatch,Baywatch (2017),0.0,0.0,1.0,0.0,0.0
4060,424736,1103504209.0,11/15/17,RIDGEWAY CINEMA IS SHOWING LADY BIRD ITS OSCAR SEASON MU DUDES https://t.co/opeLJJYMTM,Lady Bird (2017),0.0,0.0,1.0,0.0,0.0
4061,424867,14144524.0,11/11/17,After reading NYT Christine's profile I can't wait to see Greta Gerwig's Lady Bird this afternoon. https://t.co/u0l4cmF2Ma,Lady Bird (2017),0.0,0.0,1.0,0.0,0.0
4062,424610,47174053.0,11/10/17,"I'm at Lady Bird Lake Trail - @visitaustintx in Austin, TX https://t.co/QFHCB6byNq",Lady Bird (2017),0.5,0.0,0.756,0.244,0.4995
4063,447843,20944153.0,11/26/17,Only problem I had with the great #Coco was this #Frozen BS. Read here https://t.co/f4WBu1LkuZ https://t.co/GmfAG2LMd9,Coco (2017),0.34,0.136,0.657,0.207,0.34
4064,440576,9.17e+17,11/26/17,<4<�CoCo<.<�,Coco (2017),0.0,0.0,1.0,0.0,0.0
4065,448203,46574149.0,11/28/17,Since its @glendcoco birthday Im moving in to @annie924 house lmao d,Coco (2017),0.6,0.0,0.738,0.262,0.5994
4066,440214,385130907.0,11/25/17,its late and yall fuckin slandering disney classics.,Coco (2017),0.0,0.0,1.0,0.0,0.0
4067,452197,3305625737.0,11/26/17,"Goofy
#waltdisneyworld #epcot #disneychristmas @ Epcot - Walt Disney World https://t.co/yhsn39D5hh",Coco (2017),0.0,0.0,1.0,0.0,0.0
4068,445021,2884962678.0,11/22/17,"No, they sell covers to feed in public, she just was trying to get publicity, in Disneyworld of all places. She could have gone into the ladies room, they have seating for that. https://t.co/6MZnKPLDpV",Coco (2017),-0.3,0.062,0.937,0.0,-0.296
4069,434610,190021508.0,11/24/17,Cookies n Cream done up in a whole new way with housemade dark cocoa cookie crumbles and& https://t.co/Ag9tDYrxss,Coco (2017),0.0,0.0,1.0,0.0,0.0
4070,445971,29875895.0,11/28/17,"Exquisito cupcake chocolate cibierto en chocolate relleno de nutella, coco y <S fresa solo& https://t.co/woQd3haRTR",Coco (2017),0.0,0.0,1.0,0.0,0.0
4071,448905,136786411.0,11/24/17,This time the ticket stand put a paper printout that the frozen short will play during coco =,Coco (2017),0.34,0.0,0.87,0.13,0.34
4072,454310,7.46e+17,11/26/17,"Atlantis
Treasure planet the fucking best disney movie https://t.co/xmOBpYLGk3",Coco (2017),0.77,0.0,0.511,0.489,0.7713
4073,446120,16357694.0,11/25/17,Busy day. #Epcot @ Epcot - Walt Disney World https://t.co/kUELgdqN2h,Coco (2017),0.0,0.0,1.0,0.0,0.0
4074,448722,113549748.0,11/24/17,Bout to take my cousins to go watch Coco =,Coco (2017),0.0,0.0,1.0,0.0,0.0
4075,452404,2666426049.0,11/28/17,"Cant wait for North Carolina. Cold weather, hot cocoa and a cigar",Coco (2017),0.0,0.0,1.0,0.0,0.0
4076,454602,18992342.0,11/22/17,.@DisneyPixar I Just watched #Coco Great movie. I don't give too many movies a 10 on #IMDb but this one absolutely deserves it. https://t.co/pUlSSr8Cq2,Coco (2017),0.37,0.0,0.887,0.113,0.3716
4077,449133,385148977.0,11/28/17,FINALLY WATCHING COCO....at home =,Coco (2017),0.0,0.0,1.0,0.0,0.0
4078,441845,2394576370.0,11/28/17,"Hold up let me put these finals on hold, I need a dose of Disney =�",Coco (2017),0.0,0.0,1.0,0.0,0.0
4079,438257,205933377.0,11/22/17,Park days. =L<� #animalkingdom #disneyworld #florida @ Disney's Animal Kingdom https://t.co/qrzUrO9ajE,Coco (2017),0.0,0.0,1.0,0.0,0.0
4080,440995,1135595564.0,11/26/17,5 years ago today was Cocos lucky day! Jason rescued her from the animal shelter. Thank you =6d https://t.co/grkbpG9d20,Coco (2017),0.81,0.0,0.641,0.359,0.8122
4081,433917,2787299568.0,11/23/17,Thanks @DisneyPixar @pixarcoco in 22 years Ive never seen a Disney character look like me.,Coco (2017),0.66,0.0,0.69,0.31,0.6597
4082,453587,1009791475.0,11/25/17,"With the fam =� (at @HarkinsTheatres Tucson Spectrum 18 for Coco in Tucson, AZ) https://t.co/fieOfSzdUx",Coco (2017),0.0,0.0,1.0,0.0,0.0
4083,452409,559068441.0,11/28/17,i have never in my whole existence seen a movie as good as #CocoTheMovie was,Coco (2017),0.44,0.0,0.805,0.195,0.4404
4084,456276,295316720.0,11/24/17,I just put on some @artistcouture Coco Bling highlighter and hot damn I could signal air traffic with this glow,Coco (2017),-0.4,0.137,0.863,0.0,-0.4019
4085,442642,2461524166.0,11/27/17,I find it so cute my dog loves watching Disney,Coco (2017),0.82,0.0,0.481,0.519,0.8208
4086,456807,1069027322.0,11/28/17,"We've knocked out Flight of Passage, River Journey and Everest. So now time for Finding Nemo The Musical which my sister has never seen-B #AnimalKingdom #WaltDisneyWorld https://t.co/avWQW5y4u3",Coco (2017),0.0,0.0,1.0,0.0,0.0
4087,458748,134360474.0,11/27/17,SO ANNOYING . WE JUST WANTED COCO . lol https://t.co/zOzKxWxI52,Coco (2017),-0.39,0.336,0.453,0.211,-0.3937
4088,453182,102416765.0,11/28/17,#traininginitiativetuesday #avengerstraininginitiative #summerofheroes @ Disney California& https://t.co/mu1OCHctKJ,Coco (2017),0.0,0.0,1.0,0.0,0.0
4089,455874,55067741.0,11/25/17,Coco cast member screening with @Unstoppablefart. d https://t.co/MK2mcsJEtg,Coco (2017),0.0,0.0,1.0,0.0,0.0
4090,445773,18688876.0,11/24/17,"Ver @pixarcoco con dos Indios, un Israel� y atestiguar la universalidad del folclor mexicano. 

Quiz� no rieron con la chancla pero se maravillaron con nuestros colores y rituales. 

Is it really like that? Preguntan. Its quite accurate, les digo.",Coco (2017),0.15,0.055,0.875,0.07,0.1513
4091,445422,907459885.0,11/26/17,date night with the love of my life was a success...#Coco was such a good movie =� https://t.co/IXHEv9hl4z,Coco (2017),0.8,0.0,0.664,0.336,0.7964
4092,449500,245591131.0,11/23/17,im thankful for tacos. #epcot #mexico #disneyworld https://t.co/n1rdhVZp96,Coco (2017),0.57,0.0,0.654,0.346,0.5719
4093,447704,75320171.0,11/25/17,El Melcocha y Mu�eco de Coco en El entreno del equipo? Olvidense de Todo que no salimos Campeones otra vez.,Coco (2017),-0.3,0.109,0.891,0.0,-0.296
4094,443619,26097256.0,11/25/17,@pixarcoco thank you for showing a beautiful culture that can translate to anyone with a family. I also appreciate/hate the tears of joy/sadness along the way. Beautiful. https://t.co/OEtzDmkE9U,Coco (2017),0.86,0.057,0.633,0.31,0.8555
4095,457260,8.95e+17,11/27/17,"After an amazing and awesome thanksgiving break, all things must come to an end! I'm excited to stream tonight to see my awesome Coco Crew, hope you all had a fantastic weekend! See you tonight! Ciao from Minnesota! https://t.co/4PiyLL4Gwa",Coco (2017),0.97,0.0,0.592,0.408,0.9722
4096,445623,9.19e+17,11/26/17,My mom just told me my dad was tearing up at the end of Coco... if yall want a recommendation here it is bc my dad is emotionless.,Coco (2017),0.08,0.0,0.952,0.048,0.0772
4097,444727,1522562906.0,11/22/17,"John Lasseter, no! #Pixar better not be impacted by your missteps.",Coco (2017),0.25,0.153,0.625,0.222,0.2481
4098,442328,1937845285.0,11/23/17,Coco touched my heart. It's a must watch! =�,Coco (2017),0.0,0.0,1.0,0.0,0.0
4099,436155,2564295146.0,11/26/17,Coco is a good ass movie..,Coco (2017),-0.15,0.372,0.319,0.309,-0.1531
4100,452881,283084448.0,11/23/17,Coco. All I can say is...made me ugly cry. On Thanksgiving. https://t.co/Zt3GMhto35,Coco (2017),-0.75,0.416,0.584,0.0,-0.7506
4101,445906,473473345.0,11/28/17,"Talented, hard-working African American woman falls in love with former bad boy Prince and becomes a Princess... Disney literally already made a movie about the new #RoyalEngagement #MeghanMarkle https://t.co/k9bitQHo56",Coco (2017),0.61,0.1,0.686,0.214,0.6124
4102,450282,7.79e+17,11/26/17,whats a pixar film without a couple years?,Coco (2017),0.0,0.0,1.0,0.0,0.0
4103,442652,10041062.0,11/27/17,"Had the extreme pleasure of seeing an early screening of #Coco at Disney awhile back, Ive been telling everyone & their mothers to go see it! And remember to bring tissues! ==-==-==L<�=L<�=L<� https://t.co/HUhPKl8rOD",Coco (2017),0.65,0.0,0.885,0.115,0.6467
4104,454217,4051252634.0,11/27/17,@FreddyAmazin angry you havent tweeted how cute and sad coco the Disney movie is,Coco (2017),-0.53,0.314,0.539,0.147,-0.5267
4105,443655,17612111.0,11/25/17,The latinx theater I went to was buzzing from excitement. The laughter was different than usual theater laughter. It was so good #Coco,Coco (2017),0.92,0.0,0.574,0.426,0.9237
4106,453767,558790481.0,11/26/17,You know when you fidget around your seat during a movie to avoid crying? lol #CocoPixar,Coco (2017),-0.36,0.264,0.597,0.139,-0.3612
4107,446324,35294963.0,11/26/17,Until next time Disneyland!!! #chloesfirstfamilyvacation #memories @& https://t.co/Jkh6Y3uSxB,Coco (2017),0.0,0.0,1.0,0.0,0.0
4108,456144,188591961.0,11/23/17,Happy Thanksgiving from our crazy family! #AmicksGoToDisney @ Disney's Animal Kingdom https://t.co/XWaP6pYdr7,Coco (2017),0.38,0.156,0.585,0.259,0.3802
4109,455610,3097406103.0,11/28/17,- you my everything - em Disney's Animal Kingdom https://t.co/Jh4KzzWT6V,Coco (2017),0.0,0.0,1.0,0.0,0.0
4110,433641,64522728.0,11/22/17,<� #epcot #disneyland @ Epcot - Walt Disney World https://t.co/YmlVpsLNaW,Coco (2017),0.0,0.0,1.0,0.0,0.0
4111,458909,466051656.0,11/26/17,Bitch coco just made me cry my eyes out so beautiful =-,Coco (2017),-0.23,0.33,0.431,0.239,-0.2284
4112,446584,89575337.0,11/27/17,Thank You for granting Evans Wish @RaysofSunshine @GKTWVillage @WaltDisneyWorld @GreatOrmondSt #spongebob #birthdayboy =�<� https://t.co/eH1j8VQEVP,Coco (2017),0.76,0.0,0.595,0.405,0.7579
4113,456044,243038493.0,11/26/17,#CocoTheMovie was really good. @DisneyPixar is back on point! Too bad the #frozen short sucked so much.,Coco (2017),-0.56,0.283,0.584,0.133,-0.5572
4114,443108,517173057.0,11/22/17,"El Mariachi Loco Quiere Bailar

#coco #mariachi #disney #disneycaliforniaadventure #pixar& https://t.co/bLvU7NuPl6",Coco (2017),0.0,0.0,1.0,0.0,0.0
4115,440955,7.8e+17,11/26/17,#PalmillaBeach pool is #nowplaying Sushi by #Cocoon #cubevenue,Coco (2017),0.0,0.0,1.0,0.0,0.0
4116,453725,4897799494.0,11/24/17,"If I remember correctly, @ParkWestGallery has exclusive rights to sell #DESTINO #artwork. Around $40K for complete package, only sold as a set:

<�6 framed cell sketches fr/ #SalvadorDali & #WaltDisney collaboration

<�Collector's book w/ built-in screen plays short film

#Disney https://t.co/bHKtrRw1RW",Coco (2017),0.36,0.0,0.911,0.089,0.3612
4117,452857,120668564.0,11/23/17,"Interested in a #job in #CoconutCreek, FL? This could be a great fit: https://t.co/yRGnTJIDP2 #Healthcare #Hiring #CareerArc",Coco (2017),0.85,0.0,0.563,0.437,0.8519
4118,446221,3001616707.0,11/22/17,Even on a cloudy day EPCOT is beautiful. < #epcot #disneyworld @ Epcot - Walt Disney World https://t.co/fXIFI1jaVe,Coco (2017),0.6,0.0,0.782,0.218,0.5994
4119,446540,18320881.0,11/27/17,Banana & light coconut with some clove-like phenols. Hints of citrus. Creamy. Sweet up front with a dry finish. - Drinking a Weizenbock by @CamBrewingCo at @cambridgebrewer  https://t.co/ZAZwLhsp2v #photo,Coco (2017),0.46,0.0,0.889,0.111,0.4588
4120,435043,437042648.0,11/25/17,Magical Moments!!#birthday2017<�<�<� #VCd #disneynerds @ Disney's Magic& https://t.co/2nKV1lJdLx,Coco (2017),0.0,0.0,1.0,0.0,0.0
4121,457434,117572237.0,11/28/17,"OMG we live in a time where, our President of the United States can call a woman, Pocahontas... this is because our children watched too much Disney but this is real life assholes Donald Trump is a joke!",Coco (2017),-0.42,0.13,0.758,0.111,-0.4199
4122,439741,153466196.0,11/24/17,"Kremas,cocoquito, ponche cream wya wya wya",Coco (2017),0.0,0.0,1.0,0.0,0.0
4123,452907,295322940.0,11/24/17,Disneyland is fun until you pass by the smoking area.... I be holding my breathe for the longest =7,Coco (2017),0.51,0.0,0.837,0.163,0.5106
4124,458561,31222326.0,11/27/17,Added a couple of cool #regalcinemas plastic movie tickets to the collection today. Coco was amazing! A fun family movie. Good times! #familytime #life #fun #Disney #Pixar #CocoPixar #collector #geek #nerd #JusticeLeagueMovie #superhero https://t.co/uKTl1NdSks,Coco (2017),0.92,0.0,0.685,0.315,0.9167
4125,450141,8.35e+17,11/25/17,@CoconutGray ily =�,Coco (2017),0.66,0.0,0.312,0.688,0.6597
4126,438270,611427462.0,11/22/17,Waiting for @pixarcoco to startd,Coco (2017),0.0,0.0,1.0,0.0,0.0
4127,452194,7.02e+17,11/26/17,@RBerreitter coconut records is happy music. Like looking back on salad days with a :-),Coco (2017),0.82,0.0,0.564,0.436,0.8176
4128,445722,7.22e+17,11/27/17,"Wait, is it #Coco or #CocoTheMovie ? I'm new to these things",Coco (2017),0.0,0.0,1.0,0.0,0.0
4129,436488,1177105590.0,11/27/17,Coco was so beautiful I cried,Coco (2017),0.48,0.265,0.276,0.459,0.4789
4130,443466,17736965.0,11/26/17,@quephird Yeah but Coco is sooooo good so it balances out =,Coco (2017),0.67,0.0,0.623,0.377,0.6652
4131,448082,99402071.0,11/26/17,Y'all.... This movie. Go see it. =%=L<�=L<�=L<� @pixarcoco #CocoTheMovie https://t.co/tLjk9UoD6l,Coco (2017),0.0,0.0,1.0,0.0,0.0
4132,440058,31447743.0,11/25/17,"Take some Kleenex and be ready to find your spirit animal! LOVED @pixarcoco, well researched! #coco https://t.co/AgzgdnRP4S",Coco (2017),0.89,0.0,0.53,0.47,0.8889
4133,445436,15989407.0,11/23/17,"Put the lime in the coconut. @enjoylacroix #mydrinktoday #mydrinkeryday @ Hays, Texas https://t.co/FgkcZKq8Jk",Coco (2017),0.0,0.0,1.0,0.0,0.0
4134,443333,2159096010.0,11/23/17,Im thankful for the Disney casting agent who decided this world deserves a Childish Gambino x Beyonc� cover of Can You Feel The Love Tonight,Coco (2017),0.77,0.073,0.664,0.262,0.7717
4135,439568,1246732164.0,11/25/17,My big ass died over here ballin watching CoCo =�=�,Coco (2017),-0.8,0.47,0.53,0.0,-0.7964
4136,439306,18146165.0,11/23/17,This pumpkin cupcake did not disappoint #cupcakes #sprinklescupcakes @ Sprinkles Disney Springs https://t.co/qJmtSOKjrE,Coco (2017),0.31,0.0,0.83,0.17,0.3089
4137,451443,4286789073.0,11/23/17,@yoyoui @TomCruise friend terrorist @KarlLagerfeld dating prostitute employee Hitler Germany coco Gabriel @CHANEL https://t.co/segaxpJDqs,Coco (2017),-0.36,0.236,0.603,0.161,-0.3612
4138,433681,7.44e+17,11/23/17,@VitaCocoUK bought two vita coco bottles but they tasted very odd. Had to dump them. Did you change the formulation?,Coco (2017),-0.78,0.274,0.726,0.0,-0.7776
4139,456087,627212847.0,11/26/17,GO. SEE. COCO. IN. THEATERS!,Coco (2017),0.0,0.0,1.0,0.0,0.0
4140,450461,8.24e+17,11/26/17,Took the #family to see @pixarcoco today. Such a great #movie . The story and #animation are fantastic. We loved it! https://t.co/VclfWNMKly,Coco (2017),0.92,0.0,0.588,0.412,0.9168
4141,444682,42490000.0,11/28/17,Acabou de publicar uma foto em Disney's Magic Kingdom https://t.co/Ruk2GSyou0,Coco (2017),0.0,0.0,1.0,0.0,0.0
4142,456510,163608629.0,11/25/17,Animal Kingdom holiday spirit. @ Disney's Animal Kingdom https://t.co/X1bkYFu6Bp,Coco (2017),0.53,0.0,0.577,0.423,0.5267
4143,458325,16196392.0,11/24/17,That Olaf short before #CocoTheMovie was awful. Just awful. And too long. It felt like it was written by Disneys marketing department.,Coco (2017),-0.54,0.218,0.691,0.091,-0.5423
4144,435590,3306736944.0,11/25/17,Who's down to go watch coco? = https://t.co/905xJxEKSl,Coco (2017),0.0,0.0,1.0,0.0,0.0
4145,434741,451469947.0,11/25/17,@stewy_art Then see Coco again with me,Coco (2017),0.0,0.0,1.0,0.0,0.0
4146,436135,381035245.0,11/26/17,It was my moms first time at the movies d @DisneyStudios @pixarcoco https://t.co/1l2wB0Fs6x,Coco (2017),0.0,0.0,1.0,0.0,0.0
4147,442016,1393177182.0,11/22/17,"When and if I move back to New York, Im working at the Disney Store",Coco (2017),0.0,0.0,1.0,0.0,0.0
4148,453498,1702919425.0,11/23/17,Coco made me cry =-= ... such a good movie,Coco (2017),-0.05,0.238,0.538,0.223,-0.0516
4149,446632,195579719.0,11/23/17,Happy Thanksgiving from Disneys Saratoga Springs! #derbydash #willgetupearlyforbling #disney& https://t.co/1RP2v0koCN,Coco (2017),0.61,0.0,0.693,0.307,0.6114
4150,449735,793227.0,11/26/17,@dafeinberg #coco d,Coco (2017),0.0,0.0,1.0,0.0,0.0
4151,435258,14495807.0,11/25/17,We absolutely loved Coco! Such a great movie! It had me in tears& https://t.co/tfW7iHcVzK,Coco (2017),0.87,0.0,0.553,0.447,0.8713
4152,458407,269592993.0,11/25/17,Another gem by Disney https://t.co/veRQ4YqPcS,Coco (2017),0.0,0.0,1.0,0.0,0.0
4153,455489,4886545902.0,11/28/17,"WRONG , if vince took me to disneyland as a first date ... ima let him suck my tiddies on a ride and any where else he wants too <<< https://t.co/mxT9F9F8Rn",Coco (2017),-0.77,0.206,0.794,0.0,-0.7739
4154,449529,236526988.0,11/24/17,Is it just me or do @DisneyMoana and @WonderWomanFilm basically have the same plot? >>> https://t.co/bxngdEVrqf,Coco (2017),0.0,0.0,1.0,0.0,0.0
4155,450378,71957610.0,11/28/17,"Can you recommend anyone for this #job in #CocoaBeach, FL? https://t.co/zqabV308Dv #CustomerService #Hiring #CareerArc",Coco (2017),0.36,0.0,0.839,0.161,0.3612
4156,450441,7.94e+17,11/26/17,Sitting down for Coco. I honestly am getting pretty excited. I'm in the mood for a good story,Coco (2017),0.89,0.0,0.511,0.489,0.8885
4157,439195,626171349.0,11/24/17,Disney on ice with the fam... https://t.co/o6UUUhfJSJ,Coco (2017),0.0,0.0,1.0,0.0,0.0
4158,437369,1002963584.0,11/28/17,I wanna go see Coco,Coco (2017),0.0,0.0,1.0,0.0,0.0
4159,442996,36154944.0,11/25/17,Drinking a Coconut Hiwa Porter by @MauiBrewingCo @ Wayne's World  https://t.co/OSyHgCsQMI,Coco (2017),0.0,0.0,1.0,0.0,0.0
4160,452954,173349947.0,11/24/17,"We're #hiring! Click to apply: Yard Team Member - https://t.co/PdBmSiO7pl #FacilitiesMgmt #Cocoa, FL #Job #Jobs #CareerArc",Coco (2017),0.0,0.0,1.0,0.0,0.0
4161,454472,19122643.0,11/26/17,"Likely not Jans intent here but were still pretty far from push-button cloth, hair, muscle, or skin simulation. It took about 30 full-time technical artists to focus on just cloth and hair sims on #Coco for ~6+ months. And these are feature-tested assets. https://t.co/pb1aPYtBlF",Coco (2017),0.75,0.0,0.869,0.131,0.7469
4162,455986,55409167.0,11/23/17,It's beginning to look alot like <�<�! #mainstreetusa #disneyland @& https://t.co/IQUdNERCoi,Coco (2017),0.42,0.0,0.782,0.218,0.4199
4163,455376,14054735.0,11/24/17,"#cocoa =y=�=z=� =�=� (@ Regal Cinemas Transit Center 18 & IMAX - @regalmovies for Coco in Lancaster, NY) https://t.co/ThSjtZGx2Y",Coco (2017),0.0,0.0,1.0,0.0,0.0
4164,445497,114924836.0,11/24/17,"Coco was such a cute movie, I couldnt stop crying!=-=�",Coco (2017),0.27,0.191,0.522,0.286,0.2714
4165,457926,46495205.0,11/23/17,"Its worth seeing pixarcoco twice within a 24-hour span, especially seeing Buddy all happy. e& https://t.co/h3RU7W3nBD",Coco (2017),0.68,0.0,0.699,0.301,0.6808
4166,443378,14424667.0,11/24/17,"Seriously, go see #PixarCoco!! So freakin good!! https://t.co/hwHg6MvDg2",Coco (2017),0.56,0.141,0.498,0.361,0.5642
4167,454379,2445968168.0,11/28/17,Someone take me to go watch Coco=-,Coco (2017),0.0,0.0,1.0,0.0,0.0
4168,454979,37752912.0,11/22/17,"My sisters are going to watch @pixarcoco tomorrow, without me =",Coco (2017),0.0,0.0,1.0,0.0,0.0
4169,457338,545759488.0,11/23/17,Cocoa nut https://t.co/wUMdkqbYS9,Coco (2017),0.0,0.0,1.0,0.0,0.0
4170,433789,22061192.0,11/22/17,"Finally, the recognition I deserve at Disneyland! = https://t.co/JZK3xvT6SH",Coco (2017),0.0,0.0,1.0,0.0,0.0
4171,459357,65442958.0,11/28/17,"partnered with zicococonut to share my favorite motivational quote with u guys: ""so much of who& https://t.co/UwrlVvoxuU",Coco (2017),0.64,0.0,0.729,0.271,0.6369
4172,453486,403481070.0,11/23/17,@USArmy @BritishArmy @CNN @WheelofFortune @BloombergRadio @NBCNews @wbpictures @DisneyStudios @WGCI @HOT97 @V103 @TMZ @HarveyLevinTMZ @etnow @instagram @eBay @amazon @accesshollywood @ABC @ABC7Chicago @Chicago_Police @NYPDnews @usairforce @USMC @USNavy @RoyalFamily @RoyalNavy @RoyalAirForce @jack @finkd @PriscillaChanZ @om3 @pchdotcom @business @FBI @CIA @bbb_us @DeborahJHolland @M_E_Power @MarilynMilian @PUMA @PerryEllis @HotBenchTV @BarackObama @MichelleObama @JoeBiden @DrJillStein @PCHDanielle Cuz that means they can treat their customers & business partners any way they want & they don't have fix that. Where they really have 2 fix errors in their business.,Coco (2017),0.09,0.033,0.916,0.05,0.0865
4173,444932,4477822873.0,11/22/17,not my baby coco =-=- https://t.co/rERSN8c7Bi,Coco (2017),0.0,0.0,1.0,0.0,0.0
4174,445632,31807768.0,11/26/17,"Movie afternoon out with three kids to watch #MurderOnTheOrientExpress, while @paulgallagher sees @pixarcoco with our other three. Lunch @ #MaiDragon in Hanover before movie. @MOTOEmovie https://t.co/PrVPpanZxr",Coco (2017),0.0,0.0,1.0,0.0,0.0
4175,458289,151726378.0,11/24/17,#Coco https://t.co/HUggjVR8Op,Coco (2017),0.0,0.0,1.0,0.0,0.0
4176,446588,36365247.0,11/27/17,"There's more talented guys, but you won't find a tougher duo than Carter and Miles at WVU. Like chewing on a bucket of nails playing those dudes. Mountaineers win at Disney.",Coco (2017),0.9,0.046,0.62,0.334,0.9036
4177,446422,21543009.0,11/23/17,"Question, did @SheaSerrano cry at any point during #Coco ?",Coco (2017),-0.48,0.279,0.721,0.0,-0.4767
4178,439775,388420675.0,11/24/17,Un poquito del D�a 1 de mis hormiguitas viajeras <� en Disney's& https://t.co/1YhUMzgwzT,Coco (2017),0.0,0.0,1.0,0.0,0.0
4179,448846,7.69e+17,11/24/17,Coco done made me cry.,Coco (2017),-0.48,0.437,0.563,0.0,-0.4767
4180,446423,1149085562.0,11/23/17,No Clout From Coco,Coco (2017),-0.3,0.423,0.577,0.0,-0.296
4181,445979,2657544186.0,11/28/17,@EricTrump A Disney film about a Native American hero or Trump using as a slur to insult a woman..... I might be wrong but Im pretty sure those are 2 very different #stupidity,Coco (2017),0.75,0.117,0.615,0.267,0.7469
4182,452901,7.25e+17,11/24/17,@JayzTwoCents @coconutmnky Agreed 100%,Coco (2017),0.27,0.0,0.588,0.412,0.2732
4183,445814,961036050.0,11/25/17,Fr coco had me crying =�=�,Coco (2017),-0.48,0.383,0.617,0.0,-0.4767
4184,452858,118115338.0,11/23/17,"We're #hiring! Click to apply: Fields Services Technician - https://t.co/06qTFBaTcS #technician #CocoaBeach, FL #Job #Jobs #CareerArc",Coco (2017),0.0,0.0,1.0,0.0,0.0
4185,458435,16125630.0,11/26/17,A gorgeous Sunday morning for Extra Magic Hours at Hollywood Studios in Walt Disney World.& https://t.co/th88GiL0v4,Coco (2017),0.61,0.0,0.778,0.222,0.6124
4186,457417,1254367694.0,11/23/17,#tigger is #bae #winniethepooh #disney #disneynerd #thewonderfulthingabouttiggers& https://t.co/I4lZghu37m,Coco (2017),0.0,0.0,1.0,0.0,0.0
4187,444594,8.15e+17,11/22/17,"While waiting for my family to finish a game, took a quick sec from my Disney day to order some @luvoinc meals via their website. Now Ill have healthy meals waiting for me when I get home! So quick and easy! #luvofood #bibchat https://t.co/8ympne97Fu",Coco (2017),0.75,0.0,0.858,0.142,0.7542
4188,456696,147243328.0,11/26/17,@xoCocoRi You have nice eyebrows ma,Coco (2017),0.42,0.0,0.641,0.359,0.4215
4189,448867,961976059.0,11/24/17,@DisneyPixar does it again! @pixarcoco was great! #coco,Coco (2017),0.69,0.0,0.599,0.401,0.6892
4190,445207,48742714.0,11/23/17,<�#xmas #magickingdom em Walt Disney's Magic Kingdom https://t.co/ZgJ0F3HKfi,Coco (2017),0.0,0.0,1.0,0.0,0.0
4191,443876,2287560457.0,11/26/17,"Dig these darker jerseys, disney logo is a bit tacky tho https://t.co/5ahIGkSOfm",Coco (2017),0.0,0.0,1.0,0.0,0.0
4192,458596,305150655.0,11/27/17,"Lost, cocoa butter kisses, push a man https://t.co/x5wQSxnfWq",Coco (2017),0.25,0.217,0.472,0.311,0.25
4193,440952,273257081.0,11/26/17,"New from #cocourth charcoal big cubes 
https://t.co/n9AmJVavKE @ https://t.co/CSoyCoSysT https://t.co/HcsmXgzuhX",Coco (2017),0.0,0.0,1.0,0.0,0.0
4194,456035,2753609167.0,11/26/17,@CocoaMoonbeam peep the mentions,Coco (2017),0.0,0.0,1.0,0.0,0.0
4195,433700,8.19e+17,11/23/17,"Whos ready for Thanksgiving?! (
#Disneyland #DisneylandHolidays #HolidaysBeginHere https://t.co/QdmT0ar14r",Coco (2017),0.42,0.0,0.715,0.285,0.4199
4196,444912,55669648.0,11/24/17,"#mickeysverymerrychristmasparty waltdisneyworld 
If you have never& https://t.co/6atQADtP1g",Coco (2017),0.0,0.0,1.0,0.0,0.0
4197,454098,267518641.0,11/25/17,Fun time at #MagicKingdom Tonight. I love #waltdisneyworld https://t.co/5bLt6S9xXT,Coco (2017),0.82,0.0,0.444,0.556,0.8176
4198,439556,,11/25/17,"Cartoon Network brought back Powerpuff Girls and made it different.... =
Disney brought back DuckTales and made it different... =
Nickelodeon's bringing back Hey Arnold and Rocko's Modern Life and they're NOT CHANGING A THING. =
THIS is how you beat a dead horse back to life.",Coco (2017),-0.65,0.089,0.911,0.0,-0.6486
4199,434760,228984109.0,11/25/17,Anyone work at Disneyland who doesnt have the 30th of this month blocked and wants some extra mula cause me and my friends want to go==-,Coco (2017),0.32,0.071,0.78,0.149,0.3182
4200,438314,1918341090.0,11/23/17,"i, a 20 year old, went to see the new disney movie Coco on its premier night but let me tell you i was not disappointed",Coco (2017),0.52,0.0,0.873,0.127,0.5157
4201,448140,2373261798.0,11/28/17,Disneyland for my 21st??,Coco (2017),0.0,0.0,1.0,0.0,0.0
4202,439753,153798678.0,11/24/17,The #Frozen short film before #Coco� was torturous. Equivalent to watching Benjamin Button in reverse slow motion with German-Japanese hybrid subtitles. #Disney,Coco (2017),-0.57,0.15,0.85,0.0,-0.5719
4203,436828,585441892.0,11/27/17,Coco was such an amazing movie!!! I was bawling like a baby d=-=�,Coco (2017),0.8,0.0,0.556,0.444,0.8007
4204,434597,585086524.0,11/24/17,@pixarcoco esnse�a lo que es importante en la familia - @bbratt #Coco @ElGordoyLaFlaca,Coco (2017),0.0,0.0,1.0,0.0,0.0
4205,447723,422084538.0,11/25/17,can someone take me to see coco =,Coco (2017),0.0,0.0,1.0,0.0,0.0
4206,443902,2789822328.0,11/26/17,Isolated Savage @foxliquorbar #blendedscotchlaphroigcoconutcreampineapplecampari @ Fox Liquor Bar https://t.co/AM3VOemlxB,Coco (2017),-0.65,0.469,0.531,0.0,-0.6486
